Index,Real13,Predict13
0,3.41462,
1,3.1873,
2,2.96547,
3,2.7489,
4,2.53764,
5,2.33153,
6,2.12921,
7,1.92935,
8,1.7313,
9,1.53493,
10,1.3406,
11,1.14896,
12,0.96165,
13,0.78544,
14,0.6388,
15,0.52711,
16,0.41084,
17,0.2891,
18,0.15577,
19,0.00477,
20,-0.15144,
21,-0.29663,
22,-0.419,
23,-0.5114,
24,-0.57283,
25,-0.6105,-0.6396908760070801
26,-0.6295,-0.7344120144844055
27,-0.63273,-0.5398646593093872
28,-0.61593,-0.567699134349823
29,-0.56891,-0.5358136296272278
30,-0.48724,-0.44933730363845825
31,-0.37072,-0.4158519506454468
32,-0.22315,-0.19525089859962463
33,-0.0507,-0.009108406491577625
34,0.14312,0.14494742453098297
35,0.35491,0.3500908315181732
36,0.57372,0.5385468006134033
37,0.78259,0.7444767951965332
38,0.96158,1.100577473640442
39,1.09658,1.0308666229248047
40,1.18378,1.3704406023025513
41,1.23264,1.1566658020019531
42,1.27045,1.351577877998352
43,1.3251,1.1931638717651367
44,1.39942,1.2546048164367676
45,1.47962,1.460557460784912
46,1.54496,1.4686222076416016
47,1.57674,1.6791560649871826
48,1.56814,1.6271882057189941
49,1.52195,1.609840989112854
50,1.4514,1.3101909160614014
51,1.37738,1.1756612062454224
52,1.32883,1.2128676176071167
53,1.31999,1.1083638668060303
54,1.34754,1.2854448556900024
55,1.39313,1.5005706548690796
56,1.43155,1.396212100982666
57,1.44617,1.4668703079223633
58,1.43118,1.672868013381958
59,1.39116,1.2849353551864624
60,1.32871,1.3039122819900513
61,1.24034,1.078425407409668
62,1.12342,1.1673932075500488
63,0.98302,1.120359182357788
64,0.82916,0.8301697373390198
65,0.67576,0.599480390548706
66,0.53681,0.5607048869132996
67,0.4169,0.433666855096817
68,0.30966,0.32950159907341003
69,0.19956,0.1765994280576706
70,0.07555,0.0708061084151268
71,-0.05262,-0.060061708092689514
72,-0.16499,-0.1471600979566574
73,-0.24033,-0.2034074068069458
74,-0.2702,-0.17381401360034943
75,-0.26665,-0.25019675493240356
76,-0.24747,-0.21980270743370056
77,-0.23191,-0.30016079545021057
78,-0.23797,-0.2658219337463379
79,-0.27348,-0.21471697092056274
80,-0.32025,-0.1695219725370407
81,-0.35205,-0.30315908789634705
82,-0.34466,-0.3291389048099518
83,-0.29455,-0.2569018304347992
84,-0.21367,-0.2206657975912094
85,-0.12025,-0.1107233539223671
86,-0.03691,-0.07058478146791458
87,0.01481,0.030933454632759094
88,0.02132,0.04871446266770363
89,-0.0183,-0.015745287761092186
90,-0.0898,-0.07437265664339066
91,-0.1765,-0.19550344347953796
92,-0.26087,-0.18599015474319458
93,-0.32658,-0.3406772315502167
94,-0.36229,-0.3496383726596832
95,-0.36346,-0.3631882965564728
96,-0.33256,-0.21014617383480072
97,-0.26772,-0.1717062145471573
98,-0.18015,-0.16363006830215454
99,-0.09126,-0.105931855738163
100,-0.02312,-0.023617345839738846
101,0.01583,0.0466965027153492
102,0.03347,0.07029201835393906
103,0.04051,0.06357921659946442
104,0.05319,0.0593702532351017
105,0.09603,0.1162867471575737
106,0.17959,0.13942086696624756
107,0.2947,0.3240625560283661
108,0.42759,0.36960262060165405
109,0.56134,0.48054465651512146
110,0.68829,0.7044640779495239
111,0.79713,0.7579461336135864
112,0.87745,0.9693713784217834
113,0.92453,0.7535542249679565
114,0.94097,0.8416305780410767
115,0.93137,0.9550968408584595
116,0.89952,0.8296223878860474
117,0.84969,0.8633208274841309
118,0.79534,0.7875306606292725
119,0.75671,0.8389380574226379
120,0.75143,0.8024317026138306
121,0.78229,0.8146649599075317
122,0.83933,0.695579469203949
123,0.90359,0.9041092395782471
124,0.94885,0.9275134801864624
125,0.96078,1.04473078250885
126,0.93492,0.9508895874023438
127,0.87569,0.8549522757530212
128,0.7975,0.8444055914878845
129,0.72223,0.5900149345397949
130,0.67638,0.6720414161682129
131,0.67272,0.6270734071731567
132,0.69988,0.5318661332130432
133,0.73802,0.6505900025367737
134,0.76489,0.7475429773330688
135,0.76642,0.8172771334648132
136,0.73708,0.6261364817619324
137,0.67556,0.6500177979469299
138,0.58417,0.5036787986755371
139,0.46933,0.4441683888435364
140,0.3406,0.34792616963386536
141,0.21105,0.22206762433052063
142,0.09639,0.1030990406870842
143,0.01161,0.02884194813668728
144,-0.04109,-0.023978915065526962
145,-0.07463,-0.06241714581847191
146,-0.11103,-0.12170443683862686
147,-0.16274,-0.1415104866027832
148,-0.22379,-0.22646719217300415
149,-0.28505,-0.2846843898296356
150,-0.34289,-0.3510475754737854
151,-0.39989,-0.41125327348709106
152,-0.45638,-0.4813356399536133
153,-0.51846,-0.4765961170196533
154,-0.59679,-0.6115434169769287
155,-0.68996,-0.39825060963630676
156,-0.79141,-0.8653882145881653
157,-0.89317,-0.7244659662246704
158,-0.97681,-0.9255630373954773
159,-1.02491,-0.8775627017021179
160,-1.02781,-1.059738278388977
161,-0.98631,-0.6962495446205139
162,-0.91157,-0.8932989835739136
163,-0.81835,-0.7524079084396362
164,-0.72034,-0.6542652249336243
165,-0.62838,-0.5149077773094177
166,-0.55282,-0.4896141290664673
167,-0.49853,-0.5729862451553345
168,-0.46479,-0.4145590364933014
169,-0.44858,-0.5626930594444275
170,-0.44391,-0.4086878001689911
171,-0.4405,-0.3830217719078064
172,-0.42554,-0.3527739942073822
173,-0.39267,-0.44891124963760376
174,-0.35031,-0.3515087068080902
175,-0.31192,-0.22476010024547577
176,-0.28932,-0.3143828511238098
177,-0.28633,-0.24825790524482727
178,-0.30242,-0.29728737473487854
179,-0.33359,-0.23774418234825134
180,-0.36185,-0.3873349130153656
181,-0.36101,-0.3247508108615875
182,-0.32131,-0.2824338674545288
183,-0.24477,-0.16925367712974548
184,-0.1432,-0.18991877138614655
185,-0.03415,-0.023282982409000397
186,0.07399,0.07163874059915543
187,0.1819,0.16310854256153107
188,0.29422,0.2896471917629242
189,0.41132,0.41168907284736633
190,0.53121,0.5255106687545776
191,0.64882,0.6717236638069153
192,0.75698,0.6002956628799438
193,0.84565,0.9058383107185364
194,0.9034,0.7991186380386353
195,0.92473,0.9401995539665222
196,0.91156,0.966188371181488
197,0.86813,0.8490213751792908
198,0.8041,0.8964149951934814
199,0.73028,0.7223069071769714
200,0.65687,0.7931034405285122
201,0.58996,0.7725294317188861
202,0.52511,0.8839934825485947
203,0.45104,0.9044703136256339
204,0.36478,0.9161651374030115
205,0.27508,0.8284192054557802
206,0.19577,0.780454712713957
207,0.14421,0.7114304548943045
208,0.12222,0.5778016725614669
209,0.12477,0.49517782796889565
210,0.14834,0.43946347725063584
211,0.19317,0.4263250213259461
212,0.25942,0.4576485555332901
213,0.34051,0.5199545751208069
214,0.42304,0.535524989860058
215,0.49189,0.4395637000620367
216,0.53536,0.4698643525773289
217,0.53988,0.4052702872478964
218,0.50354,0.29858264113009
219,0.43934,0.21342687970101853
220,0.36778,0.11609742275238055
221,0.30271,0.0016356242249907903
222,0.24815,-0.06447707486689072
223,0.20238,-0.09656022384360415
224,0.16062,-0.14327616807430965
225,0.11089,-0.13402872709766012
226,0.04127,-0.19553819378584605
227,-0.05019,-0.272901664727181
228,-0.15673,-0.4069895257899163
229,-0.26497,-0.601781959773451
230,-0.35489,-0.6079330851751564
231,-0.40779,-0.8950430411688982
232,-0.41071,-0.7949237624476848
233,-0.3669,-0.6834430298818647
234,-0.29297,-0.8244847256006299
235,-0.19322,-0.7270363781835137
236,-0.06809,-0.7840397240032254
237,0.07845,-0.7017384591728447
238,0.23479,-0.5333958445574342
239,0.38682,-0.48016349786207063
240,0.52794,-0.46814728587508186
241,0.66622,-0.30655686874032
242,0.80969,-0.30798640084877593
243,0.95306,-0.2329205080699919
244,1.08975,-0.23628095113337022
245,1.20557,-0.18340269414618593
246,1.28287,-0.08146947521492821
247,1.31016,-0.024171484921276385
248,1.2934,0.0546739464420082
249,1.2524,0.09413194531947393
250,1.20324,0.11498729293257016
251,1.15664,0.11147128606021423
252,1.12175,0.05134680065348763
253,1.11046,0.024334634665250963
254,1.1256,-0.0038062626025078842
255,1.16212,0.028133701472580618
256,1.20988,0.1445526251116397
257,1.26082,0.2601329605242612
258,1.30422,0.43304987929463407
259,1.32683,0.5343768627524378
260,1.3265,0.6150629780614378
261,1.3117,0.5618850456005337
262,1.29767,0.5411448814034464
263,1.29873,0.4550582526203992
264,1.3282,0.4609266490739586
265,1.4016,0.4801503640216591
266,1.52991,0.5224281058809164
267,1.70596,0.600738397741318
268,1.90191,0.7074154522806408
269,2.09001,0.8971887358129027
270,2.25917,1.1644534497940542
271,2.39956,1.399759664437771
272,2.49866,1.5813292408555748
273,2.55938,1.5007535427522662
274,2.5951,1.6125831354343894
275,2.61285,
276,2.59881,
277,2.57858,
278,2.56019,
279,2.54477,
280,2.53056,
281,2.51556,
282,2.49815,
283,2.47725,
284,2.45199,
285,2.42194,
286,2.38732,
287,2.34829,
288,2.30461,
289,2.25628,
290,,
291,,
292,,
293,,
294,,
295,,
296,,
297,,
298,,
299,,
300,,
301,,
302,,
303,,
304,,
305,,
306,,
307,,
308,,
309,,
310,,
311,,
312,,
313,,
314,,
315,,
316,,
317,,
318,,
319,,
320,,
321,,
322,,
323,,
324,,
325,,
326,,
327,,
328,,
329,,
330,,
331,,
332,,
333,,
334,,
335,,
336,,
